1546229927.341,1546229928.146,ViewStory,804.670
1546229928.146,1546229928.146,ViewStory,0.527
1546229928.147,1546229928.149,ViewStory,2.809
1546229928.149,1546229928.241,ViewStory,91.402
1546229928.740,1546229928.741,ViewStory,0.988
1546229928.741,1546229928.743,ViewStory,1.373
1546229928.743,1546229928.745,ViewStory,2.084
1546229928.745,1546229928.747,ViewStory,1.518
1546229928.340,1546229928.341,ViewStory,1.422
1546229928.840,1546229928.841,ViewStory,1.145
1546229928.841,1546229928.844,ViewStory,2.778
1546229928.340,1546229928.341,ViewStory,1.095
1546229928.842,1546229928.843,ViewStory,1.190
1546229928.843,1546229928.845,ViewStory,1.933
1546229928.341,1546229928.341,ViewStory,0.620
1546229928.843,1546229928.843,ViewStory,0.465
1546229928.843,1546229928.844,ViewStory,0.997
1546229928.845,1546229928.846,ViewStory,1.775
1546229928.344,1546229928.344,ViewStory,0.524
1546229928.841,1546229928.843,ViewStory,1.648
1546229928.843,1546229928.846,ViewStory,3.060
1546229928.842,1546229928.845,ViewStory,3.012
1546229928.845,1546229928.940,ViewStory,94.300
1546229928.940,1546229928.941,ViewStory,1.326
1546229928.341,1546229928.341,ViewStory,0.684
1546229928.840,1546229928.844,ViewStory,3.292
1546229928.844,1546229928.848,ViewStory,4.076
1546229928.848,1546229928.941,ViewStory,92.523
1546229928.647,1546229928.647,ViewStory,0.574
1546229928.647,1546229928.740,ViewStory,92.322
1546229928.740,1546229928.744,ViewStory,4.654
1546229928.648,1546229928.741,ViewStory,93.199
1546229928.742,1546229928.742,ViewStory,0.431
1546229928.742,1546229928.743,ViewStory,0.512
1546229928.743,1546229928.744,ViewStory,0.731
1546229928.743,1546229928.744,ViewStory,0.694
1546229928.744,1546229928.744,ViewStory,0.410
1546229928.745,1546229928.745,ViewStory,0.811
1546229928.746,1546229928.748,ViewStory,2.312
1546229928.648,1546229928.741,ViewStory,92.874
1546229928.741,1546229928.741,ViewStory,0.470
1546229928.741,1546229928.742,ViewStory,0.483
1546229928.646,1546229928.647,ViewStory,0.872
1546229928.647,1546229928.740,ViewStory,92.635
1546229928.740,1546229928.742,ViewStory,1.497
1546229928.646,1546229928.647,ViewStory,0.645
1546229928.647,1546229928.740,ViewStory,93.143
1546229928.740,1546229928.741,ViewStory,1.001
1546229928.445,1546229928.643,ViewStory,198.141
1546229928.643,1546229928.645,ViewStory,2.296
1546229928.645,1546229928.649,ViewStory,3.448
1546229928.649,1546229928.740,ViewStory,90.612
1546229928.641,1546229928.643,ViewStory,1.735
1546229928.643,1546229928.648,ViewStory,5.195
