192889664378098,1546229928.444,1546229928.444,ViewStory,0.446
192889664378098,1546229928.444,1546229928.445,ViewStory,0.498
192889664378098,1546229928.445,1546229928.445,ViewStory,0.543
192886291551528,1546229928.445,1546229928.446,ViewStory,0.467
192886291551528,1546229928.446,1546229928.446,ViewStory,0.447
192886291551528,1546229928.447,1546229928.448,ViewStory,0.980
192891359261152,1546229928.148,1546229928.149,ViewStory,0.484
192891359261152,1546229928.242,1546229928.246,ViewStory,3.303
192891359261152,1546229928.246,1546229928.246,ViewStory,0.529
192891359261152,1546229928.247,1546229928.350,ViewStory,103.445
192893644127126,1546229927.341,1546229928.146,ViewStory,804.987
192893644127126,1546229928.147,1546229928.243,ViewStory,96.696
192893644127126,1546229928.243,1546229928.443,ViewStory,199.750
192893644127126,1546229928.443,1546229928.448,ViewStory,4.730
192885358224712,1546229927.845,1546229927.941,ViewStory,95.224
192885358224712,1546229928.147,1546229928.242,ViewStory,94.323
192885358224712,1546229928.242,1546229928.347,ViewStory,105.445
192893385029850,1546229927.341,1546229928.145,ViewStory,804.058
192893385029850,1546229928.145,1546229928.243,ViewStory,97.686
192893385029850,1546229928.243,1546229928.340,ViewStory,97.264
192895724052091,1546229928.446,1546229928.541,StoriesOfTheDay,94.457
192891483372859,1546229928.149,1546229928.242,ViewStory,93.511
192891483372859,1546229928.343,1546229928.444,ViewStory,100.670
192891483372859,1546229928.444,1546229928.543,ViewStory,98.609
192888890274230,1546229928.540,1546229928.541,ViewStory,0.726
192888890274230,1546229928.541,1546229928.542,ViewStory,0.412
192888890274230,1546229928.542,1546229928.543,ViewStory,1.107
192890673290780,1546229928.245,1546229928.246,ViewStory,1.207
192890673290780,1546229928.246,1546229928.246,ViewStory,0.398
192890673290780,1546229928.246,1546229928.247,ViewStory,0.428
192890673290780,1546229928.247,1546229928.248,ViewStory,0.479
192893217137629,1546229927.341,1546229928.144,ViewStory,802.842
192893217137629,1546229928.144,1546229928.243,ViewStory,99.051
192893217137629,1546229928.243,1546229928.244,ViewStory,0.746
192893217137629,1546229928.244,1546229928.245,ViewStory,0.633
192888954224561,1546229928.540,1546229928.543,ViewStory,2.447
192888954224561,1546229928.543,1546229928.544,ViewStory,1.613
192888954224561,1546229928.544,1546229928.546,ViewStory,1.326
192895815847116,1546229928.543,1546229928.544,ViewStory,0.390
192895815847116,1546229928.544,1546229928.544,ViewStory,0.414
192895815847116,1546229928.544,1546229928.545,ViewStory,0.515
192895815847116,1546229928.545,1546229928.546,ViewStory,1.072
192892389486612,1546229927.341,1546229928.140,ViewStory,799.667
192892389486612,1546229928.141,1546229928.440,ViewStory,299.299
192892389486612,1546229928.440,1546229928.544,ViewStory,103.731
192892389486612,1546229928.544,1546229928.547,ViewStory,2.841
192888927363284,1546229928.541,1546229928.542,ViewStory,1.147
192888927363284,1546229928.542,1546229928.544,ViewStory,2.138
192888927363284,1546229928.544,1546229928.547,ViewStory,2.567
192888927363284,1546229928.547,1546229928.547,ViewStory,0.522
192888764280161,1546229928.048,1546229928.140,ViewStory,92.174
192888764280161,1546229928.242,1546229928.442,ViewStory,199.666
192888764280161,1546229928.442,1546229928.443,ViewStory,0.965
192888764280161,1546229928.539,1546229928.547,ViewStory,7.988
192891514224436,1546229928.148,1546229928.243,ViewStory,95.243
192891514224436,1546229928.243,1546229928.244,ViewStory,0.484
192891514224436,1546229928.244,1546229928.244,ViewStory,0.528
192889162144498,1546229928.446,1546229928.446,ViewStory,0.400
192889162144498,1546229928.446,1546229928.641,ViewStory,195.114
192889162144498,1546229928.641,1546229928.644,ViewStory,2.397
192887960736738,1546229928.642,1546229928.642,ViewStory,0.396
192887960736738,1546229928.642,1546229928.644,ViewStory,1.192
192887960736738,1546229928.644,1546229928.646,ViewStory,2.144
192887503654853,1546229928.641,1546229928.648,BrowseCategories,7.372
192889059698686,1546229928.544,1546229928.641,ViewStory,96.962
192889059698686,1546229928.641,1546229928.644,ViewStory,2.805
192889059698686,1546229928.644,1546229928.645,ViewStory,1.008
192889059698686,1546229928.645,1546229928.746,ViewStory,100.854
192888629304694,1546229928.347,1546229928.441,ViewStory,93.737
192888629304694,1546229928.441,1546229928.544,ViewStory,102.781
192888629304694,1546229928.544,1546229928.546,ViewStory,1.428
192888629304694,1546229928.546,1546229928.746,ViewStory,200.685
192893764875653,1546229927.341,1546229928.147,ViewStory,805.989
192893764875653,1546229928.148,1546229928.148,ViewStory,0.579
192893764875653,1546229928.148,1546229928.149,ViewStory,0.848
192893764875653,1546229928.149,1546229928.243,ViewStory,93.908
192893128746446,1546229927.341,1546229928.143,ViewStory,801.873
192893128746446,1546229928.143,1546229928.144,ViewStory,0.752
192893128746446,1546229928.144,1546229928.148,ViewStory,3.755
192893128746446,1546229928.148,1546229928.242,ViewStory,93.828
192893896827261,1546229927.341,1546229928.146,ViewStory,805.277
192893896827261,1546229928.146,1546229928.147,ViewStory,0.573
192893896827261,1546229928.147,1546229928.241,ViewStory,94.381
192892841445616,1546229927.340,1546229928.141,ViewStory,800.293
192892841445616,1546229928.141,1546229928.142,ViewStory,0.890
192892841445616,1546229928.142,1546229928.142,ViewStory,0.495
192892841445616,1546229928.145,1546229928.241,ViewStory,95.822
192893527306922,1546229927.341,1546229928.146,ViewStory,804.670
192893527306922,1546229928.146,1546229928.146,ViewStory,0.527
192893527306922,1546229928.147,1546229928.149,ViewStory,2.809
192893527306922,1546229928.149,1546229928.241,ViewStory,91.402
192887245124232,1546229928.740,1546229928.741,ViewStory,0.988
192887245124232,1546229928.741,1546229928.743,ViewStory,1.373
192887245124232,1546229928.743,1546229928.745,ViewStory,2.084
192887245124232,1546229928.745,1546229928.747,ViewStory,1.518
192890382776498,1546229928.340,1546229928.341,ViewStory,1.422
192890382776498,1546229928.840,1546229928.841,ViewStory,1.145
192890382776498,1546229928.841,1546229928.844,ViewStory,2.778
192890343676269,1546229928.340,1546229928.341,ViewStory,1.095
192890343676269,1546229928.842,1546229928.843,ViewStory,1.190
192890343676269,1546229928.843,1546229928.845,ViewStory,1.933
192890192178868,1546229928.341,1546229928.341,ViewStory,0.620
192890192178868,1546229928.843,1546229928.843,ViewStory,0.465
192890192178868,1546229928.843,1546229928.844,ViewStory,0.997
192890192178868,1546229928.845,1546229928.846,ViewStory,1.775
192889765974331,1546229928.344,1546229928.344,ViewStory,0.524
192889765974331,1546229928.841,1546229928.843,ViewStory,1.648
192889765974331,1546229928.843,1546229928.846,ViewStory,3.060
192896127814066,1546229928.842,1546229928.845,ViewStory,3.012
192896127814066,1546229928.845,1546229928.940,ViewStory,94.300
192896127814066,1546229928.940,1546229928.941,ViewStory,1.326
192888630045744,1546229928.341,1546229928.341,ViewStory,0.684
192888630045744,1546229928.840,1546229928.844,ViewStory,3.292
192888630045744,1546229928.844,1546229928.848,ViewStory,4.076
192888630045744,1546229928.848,1546229928.941,ViewStory,92.523
192895735761674,1546229928.647,1546229928.647,ViewStory,0.574
192895735761674,1546229928.647,1546229928.740,ViewStory,92.322
192895735761674,1546229928.740,1546229928.744,ViewStory,4.654
192887081597510,1546229928.648,1546229928.741,ViewStory,93.199
192887081597510,1546229928.742,1546229928.742,ViewStory,0.431
192887081597510,1546229928.742,1546229928.743,ViewStory,0.512
192887081597510,1546229928.743,1546229928.744,ViewStory,0.731
192896041078645,1546229928.743,1546229928.744,ViewStory,0.694
192896041078645,1546229928.744,1546229928.744,ViewStory,0.410
192896041078645,1546229928.745,1546229928.745,ViewStory,0.811
192896041078645,1546229928.746,1546229928.748,ViewStory,2.312
192887873805732,1546229928.648,1546229928.741,ViewStory,92.874
192887873805732,1546229928.741,1546229928.741,ViewStory,0.470
192887873805732,1546229928.741,1546229928.742,ViewStory,0.483
192889208573926,1546229928.646,1546229928.647,ViewStory,0.872
192889208573926,1546229928.647,1546229928.740,ViewStory,92.635
192889208573926,1546229928.740,1546229928.742,ViewStory,1.497
